variety,combination,altitude_m,annotation_method,index,treatment_no,d12,d23,d34,p12_%,p23_%,p34_%
GlenAmple,KUMA,50,Edges,GNDVI,1,0.04807,-0.03819,0.07054,7.344077758,-5.435440094,10.61676256
GlenAmple,KUMA,50,Edges,GNDVI,2,0.04738,-0.00243,0.04777,6.946287226,-0.333118109,6.570468516
GlenAmple,KUMA,50,Edges,GNDVI,3,0.00872,0.00319,0.01584,1.177835619,0.425866518,2.105680152
GlenAmple,KUMA,50,Edges,GNDVI,4,-0.04975,0.02007,-0.01681,-6.193118232,2.663354393,-2.172870529
GlenAmple,KUMA,50,Edges,LCI,1,-0.04908,-0.02464,0.08302,-15.78434494,-9.409572254,34.99690162
GlenAmple,KUMA,50,Edges,LCI,2,0.06638,0.05012,-0.00439,29.98586084,17.41783695,-1.299312459
GlenAmple,KUMA,50,Edges,LCI,3,0.00403,0.01709,-0.03406,1.200830748,5.031931714,-9.54807819
GlenAmple,KUMA,50,Edges,LCI,4,-0.06065,0.01584,0.11029,-15.82513809,4.910090173,32.5876593
GlenAmple,KUMA,50,Edges,MCARI,1,-0.20497,0.29708,0.14804,-24.54698202,47.1524869,15.9677108
GlenAmple,KUMA,50,Edges,MCARI,2,0.04268,0.00556,0.24103,5.339197944,0.660292548,28.43639358
GlenAmple,KUMA,50,Edges,MCARI,3,0.2433,-0.59205,0.20775,26.36709543,-50.77437243,36.19394729
GlenAmple,KUMA,50,Edges,MCARI,4,0.13657,-0.32147,-0.01142,12.9619664,-27.0099505,-1.314576256
GlenAmple,KUMA,50,Edges,MCARI2,1,-0.06035,0.06667,0.10447,-9.831856518,12.04579824,16.84616886
GlenAmple,KUMA,50,Edges,MCARI2,2,-0.08047,0.14948,0.06274,-13.05566056,27.89373212,9.154166138
GlenAmple,KUMA,50,Edges,MCARI2,3,0.06368,-0.08574,-0.02868,8.22451054,-10.23210188,-3.812759984
GlenAmple,KUMA,50,Edges,MCARI2,4,-0.02555,-0.02754,-0.00825,-3.032781339,-3.371236279,-1.045135937
GlenAmple,KUMA,50,Edges,NDRE,1,-0.03944,-0.01769,0.05656,-18.67326986,-10.29859522,36.70796529
GlenAmple,KUMA,50,Edges,NDRE,2,0.04491,0.03803,-0.00689,31.59761065,20.33244048,-3.061256226
GlenAmple,KUMA,50,Edges,NDRE,3,0.00223,0.01531,-0.02452,1.021993483,6.945484074,-10.40124543
GlenAmple,KUMA,50,Edges,NDRE,4,-0.04603,0.01178,0.09431,-18.07288047,5.645520725,42.78242251
GlenAmple,KUMA,50,Edges,NDVI,1,0.00405,-0.01101,0.04769,0.499660108,-1.35158194,5.934611015
GlenAmple,KUMA,50,Edges,NDVI,2,0.03839,0.01623,0.01097,4.77136831,1.925310298,1.276752742
GlenAmple,KUMA,50,Edges,NDVI,3,-0.00501,-0.00609,-0.00302,-0.560885146,-0.685640173,-0.34235278
GlenAmple,KUMA,50,Edges,NDVI,4,-0.01934,0.01207,-0.00397,-2.15809436,1.376563746,-0.446623939
GlenAmple,KUMA,50,Edges,OSAVI,1,-0.01429,0.02452,0.06304,-2.482579381,4.368266999,10.76059887
GlenAmple,KUMA,50,Edges,OSAVI,2,-0.02071,0.06636,0.03824,-3.547259395,11.78432344,6.074845786
GlenAmple,KUMA,50,Edges,OSAVI,3,0.03219,-0.03569,-0.01154,4.826152077,-5.104543745,-1.739285085
GlenAmple,KUMA,50,Edges,OSAVI,4,-0.02126,-0.00979,-0.00746,-2.97654466,-1.41271676,-1.091918776
GlenAmple,KUMA,50,Edges,SIPI2,1,0.03589,-0.02318,0.02493,4.059812382,-2.51978159,2.780066931
GlenAmple,KUMA,50,Edges,SIPI2,2,0.0112,-0.01161,0.02772,1.229538341,-1.259067509,3.044477711
GlenAmple,KUMA,50,Edges,SIPI2,3,0.00924,0.0054,0.01249,1.025617118,0.593301625,1.364190917
GlenAmple,KUMA,50,Edges,SIPI2,4,-0.02283,0.0069,-0.00955,-2.42243281,0.750317254,-1.030748691
GlenAmple,NATURAL,30,Bounded,GNDVI,1,0.07683,-0.00849,0.02691,11.50010253,-1.139733472,3.654159781
GlenAmple,NATURAL,30,Bounded,GNDVI,2,-0.00063,0.00546,0.03956,-0.084749069,0.735114932,5.287349255
GlenAmple,NATURAL,30,Bounded,GNDVI,3,0.01426,0.02131,-0.00925,1.910757188,2.801879139,-1.18305961
GlenAmple,NATURAL,30,Bounded,GNDVI,4,-0.02335,0.01279,-0.00181,-2.972057568,1.677814931,-0.233520967
GlenAmple,NATURAL,30,Bounded,LCI,1,-0.00968,0.03657,0.04897,-3.283125481,12.82433432,15.22079004
GlenAmple,NATURAL,30,Bounded,LCI,2,-0.02854,0.03274,0.00297,-8.291425899,10.37155773,0.852441513
GlenAmple,NATURAL,30,Bounded,LCI,3,-0.0475,0.0507,-0.09819,-11.37285981,13.69674277,-23.3307434
GlenAmple,NATURAL,30,Bounded,LCI,4,0.02358,0.10776,-0.00121,7.428854072,31.60200709,-0.269637282
GlenAmple,NATURAL,30,Bounded,MCARI,1,0.02421,0.11877,0.12824,2.807474073,13.39686042,12.75612466
GlenAmple,NATURAL,30,Bounded,MCARI,2,-0.04881,-0.08479,0.31071,-5.093017214,-9.322079553,37.67227509
GlenAmple,NATURAL,30,Bounded,MCARI,3,0.19277,-0.30615,0.10891,20.28195036,-26.77959905,13.01084376
GlenAmple,NATURAL,30,Bounded,MCARI,4,0.27781,-0.25067,-0.10051,31.44279666,-21.58434444,-11.03679554
GlenAmple,NATURAL,30,Bounded,MCARI2,1,0.0341,-0.00799,0.05968,4.821553049,-1.077776624,8.137985767
GlenAmple,NATURAL,30,Bounded,MCARI2,2,0.0042,-0.03171,0.06535,0.557760776,-4.187736311,9.007568563
GlenAmple,NATURAL,30,Bounded,MCARI2,3,0.03636,-0.00502,-0.04264,4.428254603,-0.585456195,-5.002164398
GlenAmple,NATURAL,30,Bounded,MCARI2,4,0.02186,0.0476,-0.07264,2.704839634,5.734656481,-8.276732742
GlenAmple,NATURAL,30,Bounded,NDRE,1,-0.01063,0.02886,0.03468,-5.466110628,15.69834803,16.30457779
GlenAmple,NATURAL,30,Bounded,NDRE,2,-0.02127,0.02385,-0.00056,-9.298320007,11.49502846,-0.24207737
GlenAmple,NATURAL,30,Bounded,NDRE,3,-0.04079,0.04338,-0.07816,-14.30871607,17.75823744,-27.17087127
GlenAmple,NATURAL,30,Bounded,NDRE,4,0.01789,0.08946,-0.00073,8.748123481,40.22644801,-0.23408615
GlenAmple,NATURAL,30,Bounded,NDVI,1,0.02166,-0.00385,0.02991,2.606432328,-0.451517039,3.523669612
GlenAmple,NATURAL,30,Bounded,NDVI,2,-0.01222,0.0194,0.00986,-1.409944145,2.270384011,1.128300077
GlenAmple,NATURAL,30,Bounded,NDVI,3,-0.00234,0.00142,-0.01099,-0.261183743,0.158911168,-1.227931589
GlenAmple,NATURAL,30,Bounded,NDVI,4,-0.00729,0.01349,0.0006,-0.81865868,1.527415927,0.066913429
GlenAmple,NATURAL,30,Bounded,OSAVI,1,0.03275,-0.00529,0.02917,5.226027692,-0.802218916,4.459351414
GlenAmple,NATURAL,30,Bounded,OSAVI,2,0.00354,-0.01487,0.03658,0.535098048,-2.23575066,5.625693023
GlenAmple,NATURAL,30,Bounded,OSAVI,3,0.02131,0.00272,-0.01998,3.100533827,0.383849531,-2.808818961
GlenAmple,NATURAL,30,Bounded,OSAVI,4,0.00626,0.02234,-0.03499,0.903787099,3.196446993,-4.851360364
GlenAmple,NATURAL,30,Bounded,SIPI2,1,0.04655,-0.00384,0.0017,5.283462592,-0.413971093,0.184030285
GlenAmple,NATURAL,30,Bounded,SIPI2,2,0.00699,-0.00781,0.02254,0.761835424,-0.844770911,2.458816997
GlenAmple,NATURAL,30,Bounded,SIPI2,3,0.01172,0.01355,-0.00029,1.297377239,1.480743235,-0.031228766
GlenAmple,NATURAL,30,Bounded,SIPI2,4,-0.01153,0.00089,-0.00179,-1.23495005,0.096517664,-0.193932618
GlenAmple,NATURAL,30,Edges,GNDVI,1,0.06939,-0.00337,0.02744,10.53692936,-0.462955967,3.787120753
GlenAmple,NATURAL,30,Edges,GNDVI,2,0.003,-0.00159,0.0403,0.405667993,-0.214135358,5.439102966
GlenAmple,NATURAL,30,Edges,GNDVI,3,0.01176,0.02606,-0.00535,1.584476442,3.456412202,-0.68587897
GlenAmple,NATURAL,30,Edges,GNDVI,4,-0.02604,0.01588,-0.00253,-3.322695773,2.095924167,-0.327067344
GlenAmple,NATURAL,30,Edges,LCI,1,-0.02493,0.03633,0.04563,-8.209001913,13.03266956,14.48153073
GlenAmple,NATURAL,30,Edges,LCI,2,-0.02239,0.02403,-0.00375,-6.486076228,7.443984251,-1.081187057
GlenAmple,NATURAL,30,Edges,LCI,3,-0.05445,0.058,-0.08874,-13.05188875,15.98981063,-21.09186155
GlenAmple,NATURAL,30,Edges,LCI,4,0.01872,0.11253,0.0037,5.920097656,33.59796495,0.826887706
GlenAmple,NATURAL,30,Edges,MCARI,1,0.05691,0.14084,0.14022,7.572541918,17.42118472,14.77117945
GlenAmple,NATURAL,30,Edges,MCARI,2,-0.07878,-0.05309,0.33444,-8.665513172,-6.393758709,43.02857121
GlenAmple,NATURAL,30,Edges,MCARI,3,0.21352,-0.32044,0.07225,23.44104224,-28.49872955,8.986754333
GlenAmple,NATURAL,30,Edges,MCARI,4,0.29231,-0.26426,-0.12516,34.09733798,-22.98730592,-14.13708545
GlenAmple,NATURAL,30,Edges,MCARI2,1,0.05564,0.01033,0.07253,8.881354742,1.514394074,10.47438736
GlenAmple,NATURAL,30,Edges,MCARI2,2,-0.00519,-0.01587,0.08586,-0.728890612,-2.245169067,12.425812
GlenAmple,NATURAL,30,Edges,MCARI2,3,0.05421,-0.01499,-0.0608,6.812004509,-1.76350659,-7.281254004
GlenAmple,NATURAL,30,Edges,MCARI2,4,0.03428,0.04013,-0.10161,4.330628585,4.859230055,-11.73351378
GlenAmple,NATURAL,30,Edges,NDRE,1,-0.02311,0.02773,0.03131,-11.29129188,15.27310381,14.96003173
GlenAmple,NATURAL,30,Edges,NDRE,2,-0.01746,0.01766,-0.00662,-7.554484448,8.265429816,-2.861824045
GlenAmple,NATURAL,30,Edges,NDRE,3,-0.04658,0.04922,-0.07037,-16.34437579,20.64502057,-24.46537404
GlenAmple,NATURAL,30,Edges,NDRE,4,0.01387,0.09302,0.00466,6.805658461,42.73421815,1.49988252
GlenAmple,NATURAL,30,Edges,NDVI,1,0.01686,0.00504,0.03449,2.074308472,0.60747703,4.132018531
GlenAmple,NATURAL,30,Edges,NDVI,2,-0.00618,0.01498,0.01141,-0.7194655,1.756585142,1.314863023
GlenAmple,NATURAL,30,Edges,NDVI,3,-0.0032,0.00342,-0.00946,-0.357313937,0.383248671,-1.056049904
GlenAmple,NATURAL,30,Edges,NDVI,4,-0.00823,0.01465,-0.00149,-0.924012076,1.660148835,-0.166090552
GlenAmple,NATURAL,30,Edges,OSAVI,1,0.04491,0.00467,0.03667,7.704302984,0.743830744,5.797619292
GlenAmple,NATURAL,30,Edges,OSAVI,2,0.00095,-0.00936,0.04747,0.148196449,-1.457964364,7.503584238
GlenAmple,NATURAL,30,Edges,OSAVI,3,0.02898,-0.00135,-0.02784,4.291801001,-0.191701185,-3.960897519
GlenAmple,NATURAL,30,Edges,OSAVI,4,0.01133,0.01925,-0.04852,1.654132923,2.764688394,-6.780978043
GlenAmple,NATURAL,30,Edges,SIPI2,1,0.04441,-0.00575,-0.00076,5.017336417,-0.618584871,-0.082269691
GlenAmple,NATURAL,30,Edges,SIPI2,2,0.00599,-0.01016,0.0223,0.651582017,-1.098032943,2.436809593
GlenAmple,NATURAL,30,Edges,SIPI2,3,0.01055,0.01568,0.0014,1.171439961,1.720900268,0.151052349
GlenAmple,NATURAL,30,Edges,SIPI2,4,-0.0129,0.00242,-0.00107,-1.383895957,0.263257804,-0.116093487
GlenAmple,NATURAL,50,Bounded,GNDVI,1,0.02926,-0.04051,0.08396,4.310097206,-5.720692923,12.57599746
GlenAmple,NATURAL,50,Bounded,GNDVI,2,0.01592,-0.00421,0.04747,2.182493169,-0.564826976,6.404902645
GlenAmple,NATURAL,50,Bounded,GNDVI,3,0.01694,0.01634,-0.00754,2.287516829,2.157149816,-0.974385549
GlenAmple,NATURAL,50,Bounded,GNDVI,4,-0.05172,0.01644,-0.01736,-6.386833146,2.168662302,-2.24141426
GlenAmple,NATURAL,50,Bounded,LCI,1,-0.05067,-0.03666,0.10639,-16.34141858,-14.13255924,47.76399495
GlenAmple,NATURAL,50,Bounded,LCI,2,0.02211,0.03861,0.00228,7.875025377,12.74800162,0.6676799
GlenAmple,NATURAL,50,Bounded,LCI,3,0.02197,0.05556,-0.10208,6.751461997,15.99396628,-25.33373372
GlenAmple,NATURAL,50,Bounded,LCI,4,-0.09569,0.08019,0.03613,-23.00124273,25.03348099,9.020750473
GlenAmple,NATURAL,50,Bounded,MCARI,1,-0.13859,0.29041,0.07012,-15.05200702,37.12965911,6.537623501
GlenAmple,NATURAL,50,Bounded,MCARI,2,-0.01331,-0.05306,0.23887,-1.396875239,-5.647498592,26.94617196
GlenAmple,NATURAL,50,Bounded,MCARI,3,0.18968,-0.4541,0.1266,19.17487776,-38.51925242,17.46710431
GlenAmple,NATURAL,50,Bounded,MCARI,4,0.13836,-0.1761,-0.15394,12.98787854,-14.63036519,-14.98110574
GlenAmple,NATURAL,50,Bounded,MCARI2,1,-0.02108,0.02988,0.07443,-3.036497023,4.438891703,10.58716596
GlenAmple,NATURAL,50,Bounded,MCARI2,2,-0.13352,0.12325,0.05654,-18.29264116,20.66597249,7.856695213
GlenAmple,NATURAL,50,Bounded,MCARI2,3,0.0321,-0.0134,-0.0521,3.947460651,-1.585271643,-6.262915008
GlenAmple,NATURAL,50,Bounded,MCARI2,4,-0.03727,0.03016,-0.04398,-4.325517536,3.658591321,-5.146743029
GlenAmple,NATURAL,50,Bounded,NDRE,1,-0.03877,-0.02454,0.07354,-18.99363613,-14.84115609,52.22603348
GlenAmple,NATURAL,50,Bounded,NDRE,2,0.01586,0.02959,-0.0011,8.807147895,15.10148463,-0.487737828
GlenAmple,NATURAL,50,Bounded,NDRE,3,0.01623,0.04784,-0.08106,7.735533409,21.16430205,-29.59679569
GlenAmple,NATURAL,50,Bounded,NDRE,4,-0.07451,0.06402,0.03175,-26.51780725,31.00677577,11.73791365
GlenAmple,NATURAL,50,Bounded,NDVI,1,0.0016,-0.02642,0.05202,0.18925706,-3.119203883,6.33933348
GlenAmple,NATURAL,50,Bounded,NDVI,2,0.00121,0.01232,0.01194,0.14113898,1.435026051,1.371088408
GlenAmple,NATURAL,50,Bounded,NDVI,3,-0.00098,-0.00877,-0.00089,-0.10987397,-0.984341451,-0.100886326
GlenAmple,NATURAL,50,Bounded,NDVI,4,-0.02289,0.0106,-5.00E-05,-2.536510121,1.205187765,-0.005617151
GlenAmple,NATURAL,50,Bounded,OSAVI,1,-0.00163,0.00386,0.04833,-0.260645281,0.618846605,7.700752548
GlenAmple,NATURAL,50,Bounded,OSAVI,2,-0.05245,0.04974,0.03369,-8.054472497,8.307431761,5.195217747
GlenAmple,NATURAL,50,Bounded,OSAVI,3,0.01897,9.00E-05,-0.02558,2.770350098,0.012789159,-3.634498466
GlenAmple,NATURAL,50,Bounded,OSAVI,4,-0.02561,0.01597,-0.02492,-3.5450243,2.291869675,-3.496165021
GlenAmple,NATURAL,50,Bounded,SIPI2,1,0.02205,-0.01559,0.03267,2.501103094,-1.725204474,3.678759919
GlenAmple,NATURAL,50,Bounded,SIPI2,2,0.01094,-0.01048,0.02656,1.197826394,-1.13387885,2.906604537
GlenAmple,NATURAL,50,Bounded,SIPI2,3,0.01268,0.01601,-0.00488,1.406012812,1.750643233,-0.524431749
GlenAmple,NATURAL,50,Bounded,SIPI2,4,-0.02188,0.00516,-0.01209,-2.319858434,0.560089701,-1.304994058
GlenAmple,NATURAL,50,Edges,GNDVI,1,0.02766,-0.03483,0.07982,4.146298686,-5.013234767,12.09520389
GlenAmple,NATURAL,50,Edges,GNDVI,2,0.013,-0.00555,0.04462,1.785736362,-0.748996951,6.067108034
GlenAmple,NATURAL,50,Edges,GNDVI,3,0.01519,0.02037,-0.00313,2.064276599,2.712235417,-0.405749983
GlenAmple,NATURAL,50,Edges,GNDVI,4,-0.05499,0.02083,-0.01831,-6.806948311,2.766778994,-2.366577872
GlenAmple,NATURAL,50,Edges,LCI,1,-0.05577,-0.03161,0.09413,-17.74978437,-12.23150473,41.49968477
GlenAmple,NATURAL,50,Edges,LCI,2,0.01217,0.0339,-0.00228,4.184273047,11.18734345,-0.6767165
GlenAmple,NATURAL,50,Edges,LCI,3,0.0163,0.06276,-0.08979,5.043613331,18.48704346,-22.32243854
GlenAmple,NATURAL,50,Edges,LCI,4,-0.10166,0.08828,0.03771,-24.45919578,28.1172465,9.37474363
GlenAmple,NATURAL,50,Edges,MCARI,1,-0.10969,0.26158,0.10511,-13.23015206,36.36080573,10.71478449
GlenAmple,NATURAL,50,Edges,MCARI,2,0.02324,-0.02375,0.23491,2.699967819,-2.686678937,27.30746384
GlenAmple,NATURAL,50,Edges,MCARI,3,0.21168,-0.46535,0.0961,22.28560058,-40.06350239,13.80388146
GlenAmple,NATURAL,50,Edges,MCARI,4,0.16968,-0.22189,-0.15415,16.60889899,-18.62585526,-15.90140817
GlenAmple,NATURAL,50,Edges,MCARI2,1,-0.00665,0.0365,0.08884,-1.062095026,5.892124087,13.54328164
GlenAmple,NATURAL,50,Edges,MCARI2,2,-0.10758,0.13788,0.05636,-16.02154077,24.45153407,8.031109863
GlenAmple,NATURAL,50,Edges,MCARI2,3,0.04705,-0.02142,-0.07817,5.945603728,-2.554893838,-9.568271089
GlenAmple,NATURAL,50,Edges,MCARI2,4,-0.02633,0.00865,-0.05828,-3.111222972,1.054928222,-7.033457195
GlenAmple,NATURAL,50,Edges,NDRE,1,-0.04393,-0.02207,0.06454,-20.83165387,-13.21944762,44.54690401
GlenAmple,NATURAL,50,Edges,NDRE,2,0.00747,0.02565,-0.00441,3.944221214,13.02949797,-1.981924489
GlenAmple,NATURAL,50,Edges,NDRE,3,0.01159,0.05344,-0.07091,5.561660532,24.29300712,-25.93436495
GlenAmple,NATURAL,50,Edges,NDRE,4,-0.07892,0.07047,0.03387,-28.12033451,34.93265785,12.44301086
GlenAmple,NATURAL,50,Edges,NDVI,1,0.0005,-0.01807,0.05281,0.060480627,-2.184448708,6.526674585
GlenAmple,NATURAL,50,Edges,NDVI,2,0.00518,0.01275,0.0097,0.610596322,1.493794601,1.119729049
GlenAmple,NATURAL,50,Edges,NDVI,3,-0.00167,-0.00743,0.00071,-0.187370762,-0.835196507,0.08048235
GlenAmple,NATURAL,50,Edges,NDVI,4,-0.02439,0.01209,-0.00168,-2.701831463,1.376474245,-0.188674795
GlenAmple,NATURAL,50,Edges,OSAVI,1,0.00688,0.01039,0.05508,1.171340964,1.748448862,9.109688388
GlenAmple,NATURAL,50,Edges,OSAVI,2,-0.04117,0.05829,0.03326,-6.609290894,10.01992296,5.196623289
GlenAmple,NATURAL,50,Edges,OSAVI,3,0.02516,-0.00311,-0.03737,3.73060744,-0.44455181,-5.365621828
GlenAmple,NATURAL,50,Edges,OSAVI,4,-0.02079,0.00709,-0.03156,-2.90890876,1.021744864,-4.502133378
GlenAmple,NATURAL,50,Edges,SIPI2,1,0.02242,-0.01655,0.02899,2.53717206,-1.826547516,3.259020765
GlenAmple,NATURAL,50,Edges,SIPI2,2,0.00643,-0.01179,0.02614,0.700686847,-1.275834568,2.865250994
GlenAmple,NATURAL,50,Edges,SIPI2,3,0.01198,0.01803,-0.00279,1.332931303,1.979684897,-0.300393742
GlenAmple,NATURAL,50,Edges,SIPI2,4,-0.02347,0.00742,-0.01182,-2.49224558,0.808057928,-1.276911559
GlenAmple,VALKIRIA,30,Bounded,GNDVI,1,0.08087,-0.01053,0.02429,12.30390509,-1.426556715,3.338322263
GlenAmple,VALKIRIA,30,Bounded,GNDVI,2,0.02562,0.00875,0.04027,3.617310568,1.192291393,5.422612307
GlenAmple,VALKIRIA,30,Bounded,GNDVI,3,0.01425,0.02476,-0.01128,1.936007152,3.30000893,-1.455369319
GlenAmple,VALKIRIA,30,Bounded,GNDVI,4,-0.03583,0.01602,-0.00656,-4.55076009,2.131705324,-0.854688605
GlenAmple,VALKIRIA,30,Bounded,LCI,1,-0.01937,0.03437,0.03789,-6.562742461,12.4627875,12.21662996
GlenAmple,VALKIRIA,30,Bounded,LCI,2,-0.03763,0.08695,0.01001,-12.77754575,33.84967552,2.911398664
GlenAmple,VALKIRIA,30,Bounded,LCI,3,-0.05733,0.05501,-0.10594,-13.66232863,15.18392673,-25.38695091
GlenAmple,VALKIRIA,30,Bounded,LCI,4,0.00283,0.1087,0.0353,0.853692749,32.51268952,7.967839722
GlenAmple,VALKIRIA,30,Bounded,MCARI,1,0.14011,0.02225,0.06169,15.53978889,2.135868089,5.798035867
GlenAmple,VALKIRIA,30,Bounded,MCARI,2,0.03043,-0.15113,0.31106,3.178828148,-15.30118933,37.18273763
GlenAmple,VALKIRIA,30,Bounded,MCARI,3,0.17809,-0.25997,0.07255,18.71694004,-23.01472847,8.342810751
GlenAmple,VALKIRIA,30,Bounded,MCARI,4,0.27358,-0.21956,0.03293,31.66101718,-19.2990768,3.586712282
GlenAmple,VALKIRIA,30,Bounded,MCARI2,1,0.07825,-0.04664,0.03465,10.89725111,-5.856934578,4.621965876
GlenAmple,VALKIRIA,30,Bounded,MCARI2,2,0.02786,-0.04524,0.05916,3.738087028,-5.851303933,8.127255568
GlenAmple,VALKIRIA,30,Bounded,MCARI2,3,0.02676,0.01473,-0.05571,3.287747979,1.752130093,-6.512582693
GlenAmple,VALKIRIA,30,Bounded,MCARI2,4,0.01596,0.0574,-0.01971,2.008808044,7.082388912,-2.271101017
GlenAmple,VALKIRIA,30,Bounded,NDRE,1,-0.01866,0.02739,0.02557,-9.531544509,15.46487796,12.50360634
GlenAmple,VALKIRIA,30,Bounded,NDRE,2,-0.0276,0.06414,0.00539,-14.39366679,39.07377963,2.361021678
GlenAmple,VALKIRIA,30,Bounded,NDRE,3,-0.04856,0.04617,-0.08385,-16.85637026,19.27597163,-29.34989202
GlenAmple,VALKIRIA,30,Bounded,NDRE,4,0.00294,0.0898,0.03288,1.36167217,41.03248329,10.65280851
GlenAmple,VALKIRIA,30,Bounded,NDVI,1,0.0347,-0.01172,0.02966,4.235989799,-1.372572672,3.521933715
GlenAmple,VALKIRIA,30,Bounded,NDVI,2,-0.00854,0.02921,0.00792,-1.005509107,3.474150819,0.910354245
GlenAmple,VALKIRIA,30,Bounded,NDVI,3,-0.00413,0.00419,-0.01286,-0.465283434,0.474249605,-1.448702307
GlenAmple,VALKIRIA,30,Bounded,NDVI,4,-0.0125,0.01409,0.00054,-1.412316074,1.614768311,0.060902645
GlenAmple,VALKIRIA,30,Bounded,OSAVI,1,0.05322,-0.02268,0.01869,8.47572347,-3.32975595,2.838480008
GlenAmple,VALKIRIA,30,Bounded,OSAVI,2,0.01929,-0.02018,0.03414,2.962765002,-3.010273416,5.250764775
GlenAmple,VALKIRIA,30,Bounded,OSAVI,3,0.01701,0.01253,-0.02697,2.490443053,1.789946302,-3.784992232
GlenAmple,VALKIRIA,30,Bounded,OSAVI,4,0.00157,0.02792,-0.01161,0.228479621,4.053891198,-1.620058021
GlenAmple,VALKIRIA,30,Bounded,SIPI2,1,0.04176,-0.00045,1.00E-05,4.744316988,-0.048808477,0.001085162
GlenAmple,VALKIRIA,30,Bounded,SIPI2,2,0.02468,-0.01145,0.02435,2.736684996,-1.235832449,2.661053865
GlenAmple,VALKIRIA,30,Bounded,SIPI2,3,0.01293,0.01467,-0.00059,1.435612289,1.60575137,-0.06355971
GlenAmple,VALKIRIA,30,Bounded,SIPI2,4,-0.01735,0.00278,-0.00506,-1.849658479,0.301956964,-0.547950546
GlenAmple,VALKIRIA,30,Edges,GNDVI,1,0.07733,-0.01329,0.02243,11.80428667,-1.814505394,3.118998917
GlenAmple,VALKIRIA,30,Edges,GNDVI,2,0.02327,0.00437,0.03475,3.27856842,0.596154869,4.712497
GlenAmple,VALKIRIA,30,Edges,GNDVI,3,0.00932,0.03122,-0.0061,1.266887874,4.190710904,-0.785878915
GlenAmple,VALKIRIA,30,Edges,GNDVI,4,-0.04359,0.02213,-0.00721,-5.509694104,2.960293541,-0.936739549
GlenAmple,VALKIRIA,30,Edges,LCI,1,-0.02347,0.0256,0.0317,-7.654900017,9.041750992,10.26783834
GlenAmple,VALKIRIA,30,Edges,LCI,2,-0.04185,0.08072,-0.00241,-13.62211568,30.41779245,-0.696348648
GlenAmple,VALKIRIA,30,Edges,LCI,3,-0.07012,0.06715,-0.09291,-16.49412755,18.91543967,-22.00871252
GlenAmple,VALKIRIA,30,Edges,LCI,4,-0.01238,0.11982,0.04077,-3.63315148,36.48921494,9.096568204
GlenAmple,VALKIRIA,30,Edges,MCARI,1,0.14505,0.05872,0.08069,18.6133115,6.352702657,8.208119416
GlenAmple,VALKIRIA,30,Edges,MCARI,2,0.03888,-0.11731,0.33287,4.561608108,-13.16298834,43.01196148
GlenAmple,VALKIRIA,30,Edges,MCARI,3,0.21481,-0.29435,0.03794,24.23285927,-26.7286931,4.701939891
GlenAmple,VALKIRIA,30,Edges,MCARI,4,0.30518,-0.2554,-0.00475,37.48214507,-22.81618144,-0.549780609
GlenAmple,VALKIRIA,30,Edges,MCARI2,1,0.08788,-0.02676,0.04822,13.7522867,-3.681381646,6.887184153
GlenAmple,VALKIRIA,30,Edges,MCARI2,2,0.04541,-0.03668,0.07661,6.71655147,-5.083846038,11.18686489
GlenAmple,VALKIRIA,30,Edges,MCARI2,3,0.06053,-0.00927,-0.07847,7.84086655,-1.113498801,-9.531838186
GlenAmple,VALKIRIA,30,Edges,MCARI2,4,0.04204,0.03422,-0.05339,5.503475018,4.246073747,-6.354885668
GlenAmple,VALKIRIA,30,Edges,NDRE,1,-0.02266,0.02049,0.02031,-10.93729637,11.10442714,9.90678549
GlenAmple,VALKIRIA,30,Edges,NDRE,2,-0.03184,0.0599,-0.00451,-15.66381825,34.94117167,-1.949587388
GlenAmple,VALKIRIA,30,Edges,NDRE,3,-0.05978,0.05657,-0.07352,-20.39082993,24.23829539,-25.35513397
GlenAmple,VALKIRIA,30,Edges,NDRE,4,-0.00932,0.09928,0.03981,-4.175982723,46.42267641,12.71312284
GlenAmple,VALKIRIA,30,Edges,NDVI,1,0.03209,-0.01195,0.03243,3.967159976,-1.42095957,3.911795819
GlenAmple,VALKIRIA,30,Edges,NDVI,2,-0.00763,0.0276,0.00438,-0.904359534,3.30119453,0.507143428
GlenAmple,VALKIRIA,30,Edges,NDVI,3,-0.00551,0.00635,-0.01,-0.61907956,0.717902684,-1.122496972
GlenAmple,VALKIRIA,30,Edges,NDVI,4,-0.01665,0.0158,-0.00322,-1.870364109,1.808709509,-0.362061773
GlenAmple,VALKIRIA,30,Edges,OSAVI,1,0.0587,-0.01365,0.02578,9.967719532,-2.107779327,4.066560349
GlenAmple,VALKIRIA,30,Edges,OSAVI,2,0.02857,-0.01741,0.0426,4.622670664,-2.692499818,6.770491465
GlenAmple,VALKIRIA,30,Edges,OSAVI,3,0.03266,0.00182,-0.03754,4.927275169,0.261681867,-5.383460415
GlenAmple,VALKIRIA,30,Edges,OSAVI,4,0.01283,0.01823,-0.02762,1.905706872,2.65715939,-3.92161874
GlenAmple,VALKIRIA,30,Edges,SIPI2,1,0.04099,-0.00232,-0.00326,4.632837197,-0.250604638,-0.353027427
GlenAmple,VALKIRIA,30,Edges,SIPI2,2,0.0225,-0.01346,0.02263,2.483358737,-1.449601575,2.473032147
